Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful
81_png.rf.ff7fcf3e4cff0313979df5af3f1cfcc8v2_v3_d1.jpg,0.0,0.186133,0.337211,0.418163,0.631242,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0253
81_png.rf.ff7fcf3e4cff0313979df5af3f1cfcc8v2_v3_d2.jpg,0.0,0.184179,0.336665,0.419221,0.632135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0143
81_png.rf.ff7fcf3e4cff0313979df5af3f1cfcc8v2_v3_d3.jpg,0.0,0.184574,0.337952,0.419135,0.630566,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0152
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v2_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v2_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v2_d3.jpg,0.0,0.233952,0.150096,0.792743,0.696283,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0139
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v2_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v2_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v2_v4_d3.jpg,0.0,0.236642,0.15076,0.792588,0.695768,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.014
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v4_d1.jpg,0.0,0.232677,0.15008,0.790395,0.687574,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.6693
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdnew_v4_d3.jpg,0.0,0.234777,0.150842,0.792869,0.695074,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0139
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2 2_v2_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2 2_v2_v3_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2 2_v2_v3_d3.jpg,0.0,0.234035,0.149478,0.793232,0.696372,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0141
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2 2_v3_d1.jpg,0.0,0.230928,0.151215,0.795419,0.689092,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0442
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2 2_v3_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2 2_v3_d3.jpg,0.0,0.234501,0.150892,0.792984,0.695233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.014
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2new_v2_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2new_v2_v3_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2new_v2_v3_d3.jpg,0.0,0.234716,0.150258,0.792705,0.69638,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0141
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2new_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2new_v3_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2new_v3_d3.jpg,0.0,0.234995,0.151131,0.792726,0.695035,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0142
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v2_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v2_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v2_d3.jpg,0.0,0.234485,0.150328,0.793083,0.695865,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0138
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v2_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v2_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v2_v4_d3.jpg,0.0,0.234923,0.14973,0.79249,0.695066,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0138
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2new_v4_d3.jpg,0.0,0.234877,0.150039,0.792377,0.695469,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0141
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_d3.jpg,0.0,0.234613,0.14983,0.792896,0.695557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0141
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_v2_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_v2_v3_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_v2_v3_v4_d3.jpg,0.0,0.234383,0.149374,0.7927,0.69561,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0142
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_v3_v4_d1.jpg,0.0,0.230445,0.15273,0.830912,0.688117,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.3622
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_v3_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2v2_v3_v4_d3.jpg,0.0,0.234414,0.149684,0.792493,0.696024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0139
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_2new_v2_v3_d1.jpg,0.0,0.228877,0.149716,0.843897,0.688735,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.3302
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_2new_v2_v3_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_2new_v2_v3_d3.jpg,0.0,0.234737,0.150419,0.793396,0.69491,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0137
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_2new_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_2new_v3_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_2new_v3_d3.jpg,0.0,0.234556,0.149421,0.792937,0.69534,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.014
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_d1.jpg,0.0,0.233505,0.15196,0.789439,0.688652,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.1331
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_d3.jpg,0.0,0.235069,0.150715,0.792999,0.695773,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0138
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v2_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v2_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v2_d3.jpg,0.0,0.2343,0.149777,0.793367,0.694646,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.014
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v2_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v2_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v2_v4_d3.jpg,0.0,0.234435,0.149285,0.793275,0.694881,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0138
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v4_d1.jpg,0.0,0.232719,0.153224,0.820536,0.686866,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.5503
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cdv2_v4_d3.jpg,0.0,0.234723,0.149983,0.793368,0.695625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0138
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_d3.jpg,0.0,0.234695,0.150117,0.792975,0.695718,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0136
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_v2_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_v2_v3_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_v2_v3_v4_d3.jpg,0.0,0.234433,0.150853,0.792351,0.69495,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0138
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_v3_v4_d1.jpg,0.0,0.232318,0.152655,0.798786,0.687488,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.4915
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_v3_v4_d2.jpg,0.0,0.232643,0.146672,0.792567,0.700931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0131
82_png.rf.09f28ccfe35ed8aa1b945624258c73cd_v3_v4_d3.jpg,0.0,0.23505,0.15039,0.792628,0.695498,0,0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0.0141
83_png.rf.0fa7cad66a901739371a131e0b919f19new_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19new_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19new_d3.jpg,0.0,0.305236,0.256044,0.792524,0.878277,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9867
83_png.rf.0fa7cad66a901739371a131e0b919f19new_v2_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19new_v2_v3_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19new_v2_v3_v4_d3.jpg,0.0,0.305803,0.255855,0.791089,0.878342,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9868
83_png.rf.0fa7cad66a901739371a131e0b919f19new_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19new_v3_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19new_v3_v4_d3.jpg,0.0,0.305398,0.255494,0.791932,0.878336,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9868
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v2_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v2_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v2_d3.jpg,0.0,0.305015,0.256473,0.791713,0.877931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9866
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v2_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v2_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v2_v4_d3.jpg,0.0,0.305384,0.256568,0.791727,0.877658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9868
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2 2_v4_d3.jpg,0.0,0.305683,0.255993,0.791712,0.877818,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9869
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v2_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v2_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v2_d3.jpg,0.0,0.305358,0.255609,0.791698,0.878094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9868
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v2_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v2_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v2_v4_d3.jpg,0.0,0.305608,0.25498,0.791839,0.877593,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9865
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2new_v4_d3.jpg,0.0,0.305465,0.255911,0.791585,0.87837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.987
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_d3.jpg,0.0,0.305333,0.255074,0.791658,0.8771,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9868
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_v2_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_v2_v3_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_v2_v3_v4_d3.jpg,0.0,0.305513,0.255745,0.792065,0.878142,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9868
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_v3_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2new_v3_v4_d3.jpg,0.0,0.305026,0.254959,0.791552,0.877881,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9867
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2_v2_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2_v2_v3_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2_v2_v3_d3.jpg,0.0,0.305483,0.255471,0.791225,0.877854,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9868
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2_v3_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2v2_v3_d3.jpg,0.0,0.305751,0.25517,0.792614,0.878089,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9865
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v2_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v2_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v2_d3.jpg,0.0,0.305475,0.255114,0.791004,0.877678,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9869
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v2_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v2_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v2_v4_d3.jpg,0.0,0.305239,0.256085,0.791405,0.877494,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9867
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_2new_v4_d3.jpg,0.0,0.305416,0.255883,0.791859,0.877904,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9869
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_v2_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_v2_v3_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_v2_v3_v4_d3.jpg,0.0,0.305369,0.255459,0.792395,0.878596,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9867
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_v3_v4_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_v3_v4_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19v2_v3_v4_d3.jpg,0.0,0.305766,0.255858,0.792113,0.878491,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9866
83_png.rf.0fa7cad66a901739371a131e0b919f19_v2_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19_v2_v3_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19_v2_v3_d3.jpg,0.0,0.305071,0.255996,0.791749,0.878797,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9867
83_png.rf.0fa7cad66a901739371a131e0b919f19_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.0fa7cad66a901739371a131e0b919f19_v3_d2.jpg,0.0,0.30444,0.256014,0.793614,0.879293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9907
83_png.rf.0fa7cad66a901739371a131e0b919f19_v3_d3.jpg,0.0,0.305533,0.256023,0.792376,0.878254,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9866
83_png.rf.6a61bdcdff57814b71f91aa50deff518new_v2_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.6a61bdcdff57814b71f91aa50deff518new_v2_v3_d2.jpg,0.0,0.305152,0.255796,0.793386,0.880002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9894
83_png.rf.6a61bdcdff57814b71f91aa50deff518new_v2_v3_d3.jpg,0.0,0.305103,0.256133,0.791879,0.877929,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.987
83_png.rf.6a61bdcdff57814b71f91aa50deff518new_v3_d1.jpg,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0
83_png.rf.6a61bdcdff57814b71f91aa50deff518new_v3_d2.jpg,0.0,0.305152,0.255796,0.793386,0.880002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,harmful,0.9894
