Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful,
FUSED_DRONE_145_000304,1,0.729688,0.191406,0.790625,0.248047,drone,0,0.7372,18.1,11,57,1,29,harmful,0.9699,
FUSED_DRONE_145_000305,1,0.728125,0.189453,0.790625,0.248047,drone,0,0.8166,17.7,11,57,1,29,harmful,0.9663,
FUSED_DRONE_145_000306,1,0.726562,0.189453,0.789062,0.248047,drone,0,0.8263,24.73,11,57,1,29,none,0,
FUSED_DRONE_145_000307,1,0.73125,0.191406,0.789062,0.246094,drone,0,0.6153,25.62,11,57,1,30,harmful,0.9699,
FUSED_DRONE_147_000001,1,0.729688,0.189453,0.789062,0.246094,drone,0,0.7733,24.58,11,57,1,30,harmful,0.9665,
FUSED_DRONE_147_000002,1,0.728125,0.1875,0.789062,0.246094,drone,0,0.7769,756.62,10,57,1,29,none,0,
FUSED_DRONE_147_000003,1,0.729688,0.189453,0.789062,0.246094,drone,0,0.7336,24.51,10,57,1,30,harmful,0.9699,
FUSED_DRONE_147_000004,1,0.73125,0.1875,0.790625,0.244141,drone,0,0.7467,17.94,10,57,1,29,harmful,0.966,
FUSED_DRONE_147_000005,1,0.729688,0.1875,0.790625,0.244141,drone,0,0.7707,17.16,10,57,1,29,none,0,
FUSED_DRONE_147_000006,1,0.729688,0.185547,0.790625,0.242188,drone,0,0.759,24.16,10,57,1,30,harmful,0.9699,
FUSED_DRONE_147_000007,1,0.729688,0.185547,0.790625,0.242188,drone,0,0.7831,23.91,10,57,1,29,harmful,0.9676,
FUSED_DRONE_147_000008,1,0.732812,0.185547,0.790625,0.240234,drone,0,0.723,23.11,10,57,1,30,none,0,
FUSED_DRONE_147_000009,1,0.732812,0.185547,0.790625,0.240234,drone,0,0.7135,20.56,10,57,1,29,harmful,0.9699,
FUSED_DRONE_147_000010,1,0.729688,0.183594,0.790625,0.240234,drone,0,0.8035,18.97,10,57,1,30,harmful,0.9661,
FUSED_DRONE_147_000011,1,0.728125,0.181641,0.792188,0.240234,drone,0,0.8051,18.47,10,57,1,29,none,0,
FUSED_DRONE_147_000012,1,0.729688,0.183594,0.792188,0.240234,drone,0,0.7791,20.82,10,57,1,29,harmful,0.9699,
FUSED_DRONE_147_000013,1,0.729688,0.181641,0.792188,0.240234,drone,0,0.8227,17.29,10,57,1,29,harmful,0.9663,
FUSED_DRONE_147_000014,1,0.729688,0.181641,0.792188,0.240234,drone,0,0.8094,23.23,10,57,1,29,none,0,
FUSED_DRONE_147_000015,1,0.729688,0.181641,0.792188,0.240234,drone,0,0.8218,21.39,10,57,1,29,harmful,0.9699,
FUSED_DRONE_147_000016,1,0.729688,0.179688,0.792188,0.240234,drone,0,0.8198,23.55,10,57,1,29,harmful,0.9672,
FUSED_DRONE_147_000017,1,0.728125,0.179688,0.792188,0.238281,drone,0,0.8568,21.92,10,57,1,30,none,0,
FUSED_DRONE_147_000018,1,0.728125,0.177734,0.792188,0.238281,drone,0,0.8485,22.03,10,57,1,29,harmful,0.9699,
FUSED_DRONE_147_000019,1,0.728125,0.177734,0.792188,0.238281,drone,0,0.8439,17.86,10,57,1,30,harmful,0.9654,
FUSED_DRONE_147_000020,1,0.728125,0.177734,0.792188,0.236328,drone,0,0.8623,17.77,10,57,1,29,none,0,
FUSED_DRONE_147_000021,1,0.729688,0.177734,0.79375,0.236328,drone,0,0.8642,23.2,10,57,1,30,harmful,0.9699,
FUSED_DRONE_147_000022,1,0.728125,0.175781,0.792188,0.236328,drone,0,0.8462,20.44,10,57,1,30,harmful,0.9656,
FUSED_DRONE_147_000023,1,0.726562,0.175781,0.792188,0.236328,drone,0,0.8396,23.43,10,57,1,29,none,0,
FUSED_DRONE_147_000024,1,0.728125,0.175781,0.792188,0.236328,drone,0,0.8434,18.09,10,57,1,30,harmful,0.9709,
FUSED_DRONE_147_000025,1,0.728125,0.175781,0.792188,0.234375,drone,0,0.838,21.51,10,57,1,29,harmful,0.9676,
FUSED_DRONE_147_000026,1,0.728125,0.175781,0.792188,0.234375,drone,0,0.8495,19.64,10,57,1,30,none,0,
FUSED_DRONE_147_000027,1,0.728125,0.175781,0.79375,0.234375,drone,0,0.8437,17.75,10,57,1,30,harmful,0.9709,
FUSED_DRONE_147_000028,1,0.728125,0.173828,0.79375,0.234375,drone,0,0.859,24.42,10,57,1,33,harmful,0.967,
FUSED_DRONE_147_000029,1,0.728125,0.173828,0.79375,0.234375,drone,0,0.8613,24.12,10,57,1,30,none,0,
FUSED_DRONE_147_000030,1,0.729688,0.173828,0.79375,0.234375,drone,0,0.8598,24.2,10,57,1,30,harmful,0.9709,
FUSED_DRONE_147_000031,1,0.73125,0.173828,0.79375,0.234375,drone,0,0.8421,24.17,10,57,1,29,harmful,0.9688,
FUSED_DRONE_147_000032,1,0.73125,0.173828,0.79375,0.234375,drone,0,0.8307,24.12,11,57,1,31,none,0,
FUSED_DRONE_147_000033,1,0.729688,0.173828,0.79375,0.232422,drone,0,0.8351,24.31,11,57,1,30,harmful,0.9709,
FUSED_DRONE_147_000034,1,0.73125,0.173828,0.79375,0.232422,drone,0,0.8345,25.23,11,57,1,36,harmful,0.9674,
FUSED_DRONE_147_000035,1,0.73125,0.173828,0.79375,0.232422,drone,0,0.8225,25.61,11,56,1,38,none,0,
FUSED_DRONE_147_000036,1,0.73125,0.173828,0.79375,0.232422,drone,0,0.8538,22.14,11,56,1,33,harmful,0.9709,
FUSED_DRONE_147_000037,1,0.73125,0.171875,0.79375,0.232422,drone,0,0.8158,35.65,10,56,1,29,harmful,0.9679,
FUSED_DRONE_147_000038,1,0.73125,0.171875,0.79375,0.232422,drone,0,0.8148,24.69,10,56,1,30,none,0,
FUSED_DRONE_147_000039,1,0.73125,0.171875,0.79375,0.232422,drone,0,0.8256,25.34,10,56,1,29,harmful,0.9709,
FUSED_DRONE_147_000040,1,0.73125,0.171875,0.792188,0.232422,drone,0,0.7823,25.41,10,56,1,30,harmful,0.9661,
FUSED_DRONE_147_000041,1,0.732812,0.171875,0.79375,0.230469,drone,0,0.7886,24.37,10,56,1,30,none,0,
FUSED_DRONE_147_000042,1,0.73125,0.171875,0.79375,0.230469,drone,0,0.7893,23.98,10,56,1,29,harmful,0.9709,
FUSED_DRONE_147_000043,1,0.73125,0.171875,0.79375,0.230469,drone,0,0.7908,21.44,10,56,1,30,harmful,0.9676,
FUSED_DRONE_147_000044,1,0.73125,0.171875,0.792188,0.228516,drone,0,0.758,25.41,10,56,1,29,none,0,
FUSED_DRONE_147_000045,1,0.73125,0.169922,0.79375,0.230469,drone,0,0.8133,17.86,10,56,1,30,harmful,0.9709,
FUSED_DRONE_147_000046,1,0.732812,0.171875,0.79375,0.228516,drone,0,0.7364,22.32,10,56,1,29,harmful,0.9679,
FUSED_DRONE_147_000047,1,0.732812,0.169922,0.79375,0.228516,drone,0,0.7655,17.95,10,56,1,30,none,0,
FUSED_DRONE_147_000048,1,0.732812,0.169922,0.79375,0.228516,drone,0,0.7766,17,10,56,1,29,harmful,0.9709,
FUSED_DRONE_147_000049,1,0.73125,0.169922,0.79375,0.228516,drone,0,0.7658,24.36,10,56,1,30,harmful,0.9671,
FUSED_DRONE_147_000050,1,0.73125,0.169922,0.79375,0.226562,drone,0,0.7435,24.24,10,56,1,29,none,0,
FUSED_DRONE_147_000051,1,0.732812,0.169922,0.792188,0.226562,drone,0,0.7121,24.9,10,56,1,30,harmful,0.9709,
FUSED_DRONE_147_000052,1,0.732812,0.169922,0.792188,0.224609,drone,0,0.7033,22.32,10,56,1,30,harmful,0.9666,
FUSED_DRONE_147_000053,1,0.734375,0.169922,0.789062,0.222656,drone,0,0.6672,22.1,10,56,1,29,none,0,
FUSED_DRONE_147_000054,1,0.732812,0.169922,0.790625,0.222656,drone,0,0.6789,17.22,10,56,1,30,harmful,0.9709,
FUSED_DRONE_147_000055,1,0.732812,0.169922,0.790625,0.222656,drone,0,0.7232,29.86,10,56,1,29,harmful,0.9682,
FUSED_DRONE_147_000056,1,0.73125,0.167969,0.790625,0.224609,drone,0,0.7139,19.5,10,56,1,30,none,0,
FUSED_DRONE_147_000057,1,0.729688,0.166016,0.792188,0.224609,drone,0,0.7714,17.48,10,56,1,30,harmful,0.9709,
FUSED_DRONE_147_000058,1,0.728125,0.166016,0.792188,0.224609,drone,0,0.8009,25.15,10,56,1,29,harmful,0.966,
FUSED_DRONE_147_000059,1,0.728125,0.166016,0.792188,0.224609,drone,0,0.7769,17.67,10,56,1,30,none,0,
FUSED_DRONE_147_000060,1,0.728125,0.425781,0.792188,0.484375,drone,0,0.7693,30.09,10,56,1,39,harmful,0.9709,
FUSED_DRONE_147_000061,1,0.728125,0.166016,0.790625,0.222656,drone,0,0.743,17.95,10,56,1,30,harmful,0.968,
FUSED_DRONE_147_000062,1,0.728125,0.425781,0.790625,0.488281,drone,0,0.7822,35.64,10,56,1,30,none,0,
FUSED_DRONE_147_000063,1,0.729688,0.164062,0.790625,0.222656,drone,0,0.78,23.95,10,56,1,29,harmful,0.9709,
FUSED_DRONE_147_000064,1,0.729688,0.433594,0.790625,0.496094,drone,0,0.7674,35.49,10,56,1,30,harmful,0.9673,
FUSED_DRONE_147_000065,1,0.728125,0.164062,0.790625,0.222656,drone,0,0.7914,25.13,10,57,1,30,none,0,
FUSED_DRONE_147_000066,1,0.729688,0.164062,0.789062,0.220703,drone,0,0.6643,24.5,10,57,1,29,harmful,0.9709,
FUSED_DRONE_147_000067,1,0.729688,0.164062,0.790625,0.220703,drone,0,0.7704,25.3,10,57,1,30,harmful,0.9682,
FUSED_DRONE_147_000068,1,0.728125,0.162109,0.790625,0.220703,drone,0,0.7682,25.46,10,57,1,29,none,0,
FUSED_DRONE_147_000069,1,0.729688,0.162109,0.790625,0.220703,drone,0,0.7225,22.71,10,57,1,30,harmful,0.9709,
FUSED_DRONE_147_000070,1,0.729688,0.162109,0.790625,0.220703,drone,0,0.7557,21.51,10,57,1,30,harmful,0.9671,
FUSED_DRONE_147_000071,1,0.728125,0.162109,0.790625,0.220703,drone,0,0.7865,17.22,10,57,1,29,none,0,
FUSED_DRONE_147_000072,1,0.726562,0.162109,0.789062,0.220703,drone,0,0.7924,18.11,10,57,1,30,harmful,0.9709,
FUSED_DRONE_147_000073,1,0.725,0.160156,0.790625,0.220703,drone,0,0.7941,25.53,10,57,1,29,harmful,0.9659,
FUSED_DRONE_147_000074,1,0.725,0.160156,0.790625,0.220703,drone,0,0.8128,24.33,10,57,1,30,none,0,
FUSED_DRONE_147_000075,1,0.725,0.160156,0.789062,0.220703,drone,0,0.8013,24.67,10,57,1,29,harmful,0.9709,
FUSED_DRONE_147_000076,1,0.723437,0.160156,0.790625,0.220703,drone,0,0.7929,25.27,10,57,1,30,harmful,0.9678,
FUSED_DRONE_147_000077,1,0.725,0.160156,0.790625,0.220703,drone,0,0.8036,25.42,10,57,1,30,none,0,
FUSED_DRONE_147_000078,1,0.725,0.160156,0.790625,0.220703,drone,0,0.799,21.86,10,57,1,29,harmful,0.9709,
FUSED_DRONE_147_000079,1,0.725,0.160156,0.790625,0.220703,drone,0,0.8088,24.51,10,57,1,30,harmful,0.9679,
FUSED_DRONE_147_000080,1,0.726562,0.160156,0.789062,0.21875,drone,0,0.789,18.12,10,57,1,29,none,0,
FUSED_DRONE_147_000081,1,0.725,0.160156,0.790625,0.21875,drone,0,0.8021,23.53,10,57,1,30,harmful,0.9709,
FUSED_DRONE_147_000082,1,0.725,0.160156,0.790625,0.21875,drone,0,0.8037,17.99,10,57,1,30,harmful,0.9682,
FUSED_DRONE_147_000083,1,0.726562,0.160156,0.789062,0.21875,drone,0,0.781,23.08,10,57,1,29,none,0,
FUSED_DRONE_147_000084,1,0.725,0.158203,0.789062,0.21875,drone,0,0.7947,17.81,10,56,1,30,harmful,0.9709,
FUSED_DRONE_147_000085,1,0.725,0.158203,0.789062,0.21875,drone,0,0.8039,17.41,10,57,1,30,harmful,0.9657,
FUSED_DRONE_147_000086,1,0.725,0.158203,0.789062,0.21875,drone,0,0.7923,25.12,10,57,1,30,none,0,
FUSED_DRONE_147_000087,1,0.723437,0.158203,0.789062,0.21875,drone,0,0.7995,23.96,10,57,1,29,harmful,0.9709,
FUSED_DRONE_147_000088,1,0.723437,0.158203,0.789062,0.21875,drone,0,0.773,24.4,10,57,1,29,harmful,0.9678,
FUSED_DRONE_147_000089,1,0.723437,0.158203,0.789062,0.21875,drone,0,0.7677,22.28,10,56,1,30,none,0,
FUSED_DRONE_147_000090,1,0.723437,0.158203,0.790625,0.21875,drone,0,0.7901,25.86,10,56,1,30,harmful,0.9695,
FUSED_DRONE_147_000091,1,0.723437,0.158203,0.789062,0.21875,drone,0,0.814,22.29,10,56,1,29,harmful,0.9602,
FUSED_DRONE_147_000092,1,0.723437,0.15625,0.789062,0.21875,drone,0,0.7949,21.36,10,56,1,30,none,0,
FUSED_DRONE_147_000093,1,0.725,0.15625,0.790625,0.216797,drone,0,0.8047,17.62,10,56,1,30,harmful,0.9695,
FUSED_DRONE_147_000094,1,0.723437,0.15625,0.789062,0.216797,drone,0,0.7971,17.91,10,56,1,29,harmful,0.9602,
FUSED_DRONE_147_000095,1,0.723437,0.15625,0.789062,0.216797,drone,0,0.8045,17.99,10,56,1,30,none,0,
FUSED_DRONE_147_000096,1,0.723437,0.15625,0.789062,0.216797,drone,0,0.8205,17.81,10,56,1,30,harmful,0.9695,
FUSED_DRONE_147_000097,1,0.723437,0.154297,0.789062,0.216797,drone,0,0.8424,25.26,10,56,1,30,harmful,0.9607,
FUSED_DRONE_147_000098,1,0.723437,0.154297,0.789062,0.216797,drone,0,0.8422,22.37,10,56,1,30,none,0,
FUSED_DRONE_147_000099,1,0.725,0.154297,0.789062,0.216797,drone,0,0.7343,25.41,10,56,1,30,harmful,0.9695,
FUSED_DRONE_147_000100,1,0.726562,0.154297,0.789062,0.216797,drone,0,0.7728,21.66,10,56,1,29,harmful,0.9596,
FUSED_DRONE_147_000101,1,0.725,0.154297,0.789062,0.214844,drone,0,0.8114,24.37,10,56,1,29,none,0,
FUSED_DRONE_147_000102,1,0.725,0.154297,0.789062,0.214844,drone,0,0.7347,21.54,10,56,1,36,harmful,0.9695,
FUSED_DRONE_147_000103,1,0.726562,0.154297,0.789062,0.214844,drone,0,0.844,21.87,10,56,1,30,harmful,0.9589,
FUSED_DRONE_147_000104,1,0.725,0.154297,0.789062,0.214844,drone,0,0.8342,18.02,10,56,1,30,none,0,
FUSED_DRONE_147_000105,1,0.725,0.154297,0.789062,0.214844,drone,0,0.8256,16.54,10,56,1,29,harmful,0.9695,
FUSED_DRONE_147_000106,1,0.725,0.154297,0.789062,0.212891,drone,0,0.742,25.07,10,56,1,30,harmful,0.9609,
FUSED_DRONE_147_000107,1,0.723437,0.152344,0.7875,0.214844,drone,0,0.8331,24.74,10,56,1,30,none,0,
FUSED_DRONE_147_000108,1,0.723437,0.152344,0.789062,0.214844,drone,0,0.8417,25.35,10,56,1,29,harmful,0.9695,
FUSED_DRONE_147_000109,1,0.723437,0.152344,0.7875,0.214844,drone,0,0.84,22.52,10,56,1,29,harmful,0.9605,
FUSED_DRONE_147_000110,1,0.723437,0.152344,0.789062,0.214844,drone,0,0.8538,21.35,10,56,1,30,none,0,
FUSED_DRONE_147_000111,1,0.721875,0.152344,0.7875,0.214844,drone,0,0.8386,17.56,10,56,1,29,harmful,0.9695,
FUSED_DRONE_147_000112,1,0.723437,0.152344,0.789062,0.214844,drone,0,0.8458,24.18,10,56,1,29,harmful,0.9588,
FUSED_DRONE_147_000113,1,0.723437,0.152344,0.789062,0.212891,drone,0,0.8399,22.98,11,56,1,29,none,0,
FUSED_DRONE_147_000114,1,0.723437,0.152344,0.790625,0.212891,drone,0,0.8214,16.96,10,56,1,30,harmful,0.9695,
FUSED_DRONE_147_000115,1,0.725,0.152344,0.790625,0.212891,drone,0,0.8234,25.16,10,56,1,29,harmful,0.9625,
FUSED_DRONE_147_000116,1,0.725,0.152344,0.790625,0.212891,drone,0,0.8279,25.05,10,57,1,29,none,0,
FUSED_DRONE_147_000117,1,0.725,0.150391,0.790625,0.212891,drone,0,0.8616,25.94,10,57,1,29,harmful,0.9695,
FUSED_DRONE_147_000118,1,0.726562,0.150391,0.790625,0.212891,drone,0,0.7475,21.75,10,57,1,29,harmful,0.9586,
FUSED_DRONE_147_000119,1,0.726562,0.150391,0.792188,0.212891,drone,0,0.7856,24.34,10,57,1,29,none,0,
FUSED_DRONE_147_000120,1,0.726562,0.150391,0.792188,0.212891,drone,0,0.6898,25.32,10,57,1,30,harmful,0.9723,
FUSED_DRONE_147_000121,1,0.726562,0.150391,0.792188,0.214844,drone,0,0.7047,22.05,10,57,1,29,harmful,0.97,
FUSED_DRONE_147_000122,1,0.725,0.150391,0.792188,0.216797,drone,0,0.5834,16.48,10,57,1,29,none,0,
FUSED_DRONE_147_000123,1,0.725,0.150391,0.790625,0.214844,drone,0,0.598,24.62,10,57,1,29,harmful,0.9723,
FUSED_DRONE_147_000124,1,0.723437,0.152344,0.789062,0.216797,drone,0,0.6458,24.24,10,58,1,29,harmful,0.9713,
FUSED_DRONE_147_000125,1,0.721875,0.152344,0.789062,0.21875,drone,0,0.6233,16.04,10,58,1,28,none,0,
FUSED_DRONE_147_000126,1,0.721875,0.154297,0.785937,0.21875,drone,0,0.6223,15.99,10,58,1,29,harmful,0.9723,
FUSED_DRONE_147_000127,1,0.721875,0.158203,0.78125,0.216797,drone,0,0.5754,15.94,10,58,1,29,harmful,0.9699,
FUSED_DRONE_147_000128,1,0.71875,0.160156,0.779687,0.220703,drone,0,0.6362,23.82,10,59,1,29,none,0,
FUSED_DRONE_147_000129,1,0.715625,0.162109,0.778125,0.222656,drone,0,0.7081,15.48,10,59,1,28,harmful,0.9723,
FUSED_DRONE_147_000130,1,0.7125,0.166016,0.775,0.224609,drone,0,0.714,16.27,10,59,1,29,harmful,0.9699,
FUSED_DRONE_147_000131,1,0.707812,0.167969,0.771875,0.226562,drone,0,0.7556,15.82,10,59,1,28,none,0,
FUSED_DRONE_147_000132,1,0.703125,0.167969,0.76875,0.228516,drone,0,0.7723,24.12,10,60,1,29,harmful,0.9723,
FUSED_DRONE_147_000133,1,0.698438,0.169922,0.765625,0.232422,drone,0,0.8494,16.18,10,60,1,29,harmful,0.9709,
FUSED_DRONE_147_000134,1,0.696875,0.171875,0.7625,0.232422,drone,0,0.804,16.89,10,60,1,29,none,0,
FUSED_DRONE_147_000135,1,0.69375,0.173828,0.757812,0.234375,drone,0,0.8349,16.17,10,60,1,28,harmful,0.9723,
FUSED_DRONE_147_000136,1,0.6875,0.175781,0.753125,0.236328,drone,0,0.8575,24.39,10,60,1,29,harmful,0.9692,
FUSED_DRONE_147_000137,1,0.685937,0.179688,0.748437,0.238281,drone,0,0.7897,16.43,10,60,1,29,none,0,
FUSED_DRONE_147_000138,1,0.684375,0.181641,0.745313,0.238281,drone,0,0.7312,16.25,10,60,1,29,harmful,0.9723,
FUSED_DRONE_147_000139,1,0.679688,0.181641,0.742188,0.242188,drone,0,0.729,16.53,10,61,1,28,harmful,0.9704,
FUSED_DRONE_147_000140,1,0.673438,0.183594,0.739062,0.246094,drone,0,0.8055,16.51,10,61,1,29,none,0,
FUSED_DRONE_147_000141,1,0.670312,0.1875,0.734375,0.248047,drone,0,0.7113,25.7,10,61,1,29,harmful,0.9723,
FUSED_DRONE_147_000142,1,0.664062,0.191406,0.728125,0.251953,drone,0,0.8523,16.21,10,61,1,28,harmful,0.9705,
FUSED_DRONE_147_000143,1,0.657813,0.195312,0.721875,0.253906,drone,0,0.7886,16.16,10,61,1,29,none,0,
FUSED_DRONE_147_000144,1,0.651563,0.199219,0.715625,0.257812,drone,0,0.8565,16.69,10,61,1,29,harmful,0.9723,
FUSED_DRONE_147_000145,1,0.646875,0.201172,0.709375,0.261719,drone,0,0.848,24.01,10,61,1,29,harmful,0.9685,
FUSED_DRONE_147_000146,1,0.640625,0.205078,0.704688,0.263672,drone,0,0.8576,17.35,10,61,1,29,none,0,
FUSED_DRONE_147_000147,1,0.634375,0.207031,0.698438,0.267578,drone,0,0.8446,16.99,10,62,1,29,harmful,0.9723,
FUSED_DRONE_147_000148,1,0.629687,0.210938,0.692187,0.271484,drone,0,0.848,17.46,10,63,1,29,harmful,0.97,
FUSED_DRONE_147_000149,1,0.623437,0.214844,0.684375,0.275391,drone,0,0.8198,24.82,10,63,1,30,none,0,
FUSED_DRONE_147_000150,1,0.61875,0.216797,0.68125,0.277344,drone,0,0.8306,17.67,10,64,1,29,harmful,0.9723,
FUSED_DRONE_147_000151,1,0.614062,0.220703,0.675,0.28125,drone,0,0.8105,17.39,10,65,1,29,harmful,0.9701,
FUSED_DRONE_147_000152,1,0.609375,0.222656,0.66875,0.283203,drone,0,0.8174,17.12,10,65,1,29,none,0,
FUSED_DRONE_147_000153,1,0.603125,0.226562,0.6625,0.287109,drone,0,0.8021,21.87,10,65,1,29,harmful,0.9722,
FUSED_DRONE_147_000154,1,0.598437,0.230469,0.657813,0.289062,drone,0,0.7367,19.87,10,65,1,30,harmful,0.9702,
FUSED_DRONE_147_000155,1,0.592187,0.234375,0.651563,0.292969,drone,0,0.846,18.78,11,65,1,30,none,0,
FUSED_DRONE_147_000156,1,0.585938,0.236328,0.646875,0.296875,drone,0,0.8494,27.55,10,64,1,30,harmful,0.9722,
FUSED_DRONE_147_000157,1,0.582812,0.240234,0.642188,0.298828,drone,0,0.7664,29.49,10,63,1,30,harmful,0.9707,
FUSED_DRONE_147_000158,1,0.576562,0.242188,0.6375,0.300781,drone,0,0.7945,24.98,10,63,1,29,none,0,
FUSED_DRONE_147_000159,1,0.571875,0.248047,0.629687,0.304688,drone,0,0.6935,18.2,10,63,1,30,harmful,0.9722,
FUSED_DRONE_147_000160,1,0.565625,0.25,0.625,0.308594,drone,0,0.7757,18.45,10,63,1,29,harmful,0.971,
FUSED_DRONE_147_000161,1,0.559375,0.253906,0.61875,0.310547,drone,0,0.7982,18.1,10,64,1,30,none,0,
FUSED_DRONE_147_000162,1,0.553125,0.257812,0.6125,0.314453,drone,0,0.8145,25.43,10,64,1,30,harmful,0.9722,
FUSED_DRONE_147_000163,1,0.548438,0.261719,0.60625,0.318359,drone,0,0.3496,18.37,10,64,1,29,harmful,0.9712,
FUSED_DRONE_147_000164,1,0.539062,0.263672,0.598437,0.322266,drone,0,0.8612,18.4,10,64,1,30,none,0,
FUSED_DRONE_147_000165,1,0.532813,0.267578,0.592187,0.326172,drone,0,0.8333,19.02,10,64,1,30,harmful,0.9722,
FUSED_DRONE_147_000166,1,0.526563,0.271484,0.5875,0.330078,drone,0,0.8373,22.37,11,64,1,30,harmful,0.9714,
FUSED_DRONE_147_000167,1,0.521875,0.273438,0.58125,0.332031,drone,0,0.5129,18.26,11,64,1,30,none,0,
FUSED_DRONE_147_000168,1,0.514062,0.277344,0.575,0.337891,drone,0,0.6726,18.07,10,64,1,29,harmful,0.9722,
FUSED_DRONE_147_000169,1,0.510938,0.279297,0.570312,0.339844,drone,0,0.6772,17.75,10,64,1,29,harmful,0.9711,
FUSED_DRONE_147_000170,1,0.504687,0.28125,0.565625,0.341797,drone,0,0.7577,17.53,10,64,1,29,none,0,
FUSED_DRONE_147_000171,1,0.498437,0.283203,0.560937,0.345703,drone,0,0.8827,24.94,10,64,1,29,harmful,0.9722,
FUSED_DRONE_147_000172,1,0.492188,0.287109,0.55625,0.347656,drone,0,0.8869,18.58,10,64,1,30,harmful,0.9715,
FUSED_DRONE_147_000173,1,0.4875,0.291016,0.55,0.351562,drone,0,0.881,17.8,11,64,1,30,none,0,
FUSED_DRONE_147_000174,1,0.484375,0.292969,0.546875,0.353516,drone,0,0.87,22.27,10,63,1,29,harmful,0.9722,
FUSED_DRONE_147_000175,1,0.478125,0.294922,0.540625,0.355469,drone,0,0.8619,22.05,10,63,1,30,harmful,0.9715,
FUSED_DRONE_147_000176,1,0.473438,0.298828,0.534375,0.359375,drone,0,0.7947,17.33,10,63,1,29,none,0,
FUSED_DRONE_147_000177,1,0.467187,0.300781,0.529687,0.361328,drone,0,0.6639,17.21,10,63,1,30,harmful,0.9722,
FUSED_DRONE_147_000178,1,0.4625,0.304688,0.523438,0.363281,drone,0,0.7308,21.72,10,62,1,29,harmful,0.9711,
FUSED_DRONE_147_000179,1,0.457813,0.306641,0.51875,0.367188,0,0,0.4898,25.58,10,62,1,30,none,0,
FUSED_DRONE_147_000180,0,0,0,0,0,drone,0,0,15.71,10,62,0,0,harmful,0.9722,
FUSED_DRONE_147_000181,1,0.446875,0.310547,0.50625,0.373047,drone,0,0.6759,17.25,10,62,1,29,harmful,0.9717,
FUSED_DRONE_147_000182,1,0.440625,0.314453,0.501563,0.376953,drone,0,0.6409,17.68,10,62,1,29,none,0,
FUSED_DRONE_147_000183,1,0.435937,0.316406,0.496875,0.378906,drone,0,0.7747,24.87,11,62,1,29,harmful,0.9722,
FUSED_DRONE_147_000184,1,0.43125,0.320312,0.492188,0.380859,drone,0,0.7218,18.09,11,63,1,32,harmful,0.9709,
FUSED_DRONE_147_000185,1,0.425,0.322266,0.484375,0.384766,drone,0,0.58,17.13,11,64,1,31,none,0,
FUSED_DRONE_147_000186,1,0.421875,0.324219,0.48125,0.386719,0,0,0.416,16.89,11,65,1,29,harmful,0.952,
FUSED_DRONE_147_000187,0,0,0,0,0,drone,0,0,23.82,11,65,0,0,harmful,0.9622,
FUSED_DRONE_147_000188,1,0.4125,0.333984,0.465625,0.390625,drone,0,0.3855,16.99,11,66,0,29,none,0,
FUSED_DRONE_147_000189,1,0.407813,0.335938,0.460938,0.390625,drone,0,0.4825,17.05,11,66,0,29,harmful,0.952,
FUSED_DRONE_147_000190,1,0.404687,0.341797,0.453125,0.390625,0,0,0.5705,16.94,11,67,0,29,harmful,0.958,
FUSED_DRONE_147_000191,0,0,0,0,0,drone,0,0,20.55,11,66,0,0,none,0,
FUSED_DRONE_147_000192,1,0.396875,0.349609,0.439063,0.392578,drone,0,0.7132,18.13,11,67,0,29,harmful,0.952,
FUSED_DRONE_147_000193,1,0.390625,0.351562,0.432812,0.394531,drone,0,0.7667,17.97,11,67,1,30,harmful,0.9625,
FUSED_DRONE_147_000194,1,0.382812,0.355469,0.426563,0.398438,drone,0,0.7137,17.77,11,67,1,30,none,0,
FUSED_DRONE_147_000195,1,0.376563,0.357422,0.420312,0.402344,drone,0,0.6445,17.23,11,67,1,29,harmful,0.952,
FUSED_DRONE_147_000196,1,0.370312,0.361328,0.4125,0.404297,drone,0,0.8465,23.53,11,67,1,30,harmful,0.959,
FUSED_DRONE_147_000197,1,0.365625,0.363281,0.409375,0.40625,drone,0,0.8511,17.89,11,67,1,29,none,0,
FUSED_DRONE_147_000198,1,0.357812,0.365234,0.403125,0.410156,drone,0,0.8546,17.93,11,67,1,30,harmful,0.952,
FUSED_DRONE_147_000199,1,0.353125,0.369141,0.398438,0.412109,drone,0,0.8568,17.59,11,67,1,29,harmful,0.9635,
FUSED_DRONE_147_000200,1,0.345313,0.373047,0.389062,0.416016,drone,0,0.8545,25.06,11,66,1,29,none,0,
FUSED_DRONE_147_000201,1,0.340625,0.376953,0.384375,0.417969,drone,0,0.8338,18.59,11,67,1,30,harmful,0.952,
FUSED_DRONE_147_000202,1,0.334375,0.378906,0.378125,0.421875,drone,0,0.6668,18.39,11,67,1,30,harmful,0.9571,
FUSED_DRONE_147_000203,1,0.329688,0.380859,0.373437,0.423828,0,0,0.7964,17.84,11,67,1,29,none,0,
FUSED_DRONE_147_000204,0,0,0,0,0,drone,0,0,20.6,11,67,0,0,harmful,0.952,
